,x3,x1,x2,target
8870,1.4531387,0.77049696,0.8707771,2
4092,-0.7977683,1.1946343,-1.6497846,0
3279,-0.5665839,-0.34891528,-1.0588775,0
5088,-0.2720182,1.7629658,-0.34737393,0
6867,-1.5867131,-1.1714163,0.12280548,0
532,0.99190915,1.4862334,1.6795561,1
8594,0.42833525,-0.9742839,1.0812548,2
1146,0.99893934,1.1758715,1.849009,0
101,1.3121524,1.8395735,-0.51354355,1
6282,1.3297689,-0.20461491,1.3104672,0
1656,-1.3245412,1.4111851,1.3068241,0
8548,1.4884048,-1.5594443,-1.7750709,2
9570,1.4042826,-0.63831717,0.7148701,2
6162,1.6633333,-0.11037361,0.17219074,0
6821,0.78870016,-1.2766353,0.3572308,0
5412,-1.6204951,1.3713155,-0.061020173,0
5816,0.95877117,1.0066111,0.8049443,0
8932,-1.1405042,0.039779965,0.5666662,2
2040,-0.8342014,-2.0926301,1.9351717,0
5892,0.6399014,-0.43456024,-1.4863662,0
6273,1.4365158,-0.23159736,0.2871017,0
6954,-0.56214267,1.6574339,0.6747906,0
7511,-0.48512834,1.3119011,0.16156293,2
7913,1.5408138,-0.5690932,-0.42945135,2
4660,0.3389471,-1.2218744,0.374347,0
9556,0.7004994,-0.8620315,1.5085,2
9469,1.6976341,0.6227237,-0.3058097,2
7884,0.3344549,0.69152874,-1.2169676,2
3593,0.82931525,0.5719009,-1.3665607,0
8291,1.2014691,0.6989565,1.8033898,2
2085,0.5378141,1.7887623,-1.8421255,0
4794,-0.1094693,-0.7881105,0.15943003,0
3414,-0.9926068,-0.7368752,1.8203386,0
5866,0.7922097,1.1735259,-0.53833044,0
5379,1.4042826,-1.961579,1.0583807,0
3289,-1.6200056,-1.2801554,-0.69052947,0
2006,0.37439224,-0.6273664,-1.8741112,0
6284,0.9657996,-1.0857568,0.0088341925,0
8114,0.22771418,-0.042725123,0.00424131,2
4098,-1.5367621,0.83773607,-0.15732238,0
5311,0.97433484,0.20634633,-0.30322993,0
1197,1.3559451,0.47768143,-0.04453741,0
5171,-1.5284357,-1.441312,-0.6476583,0
81,0.014670229,-1.1291732,0.32834107,1
3420,-1.0854918,-0.08730247,-1.1026644,0
7357,1.3025905,0.390888,1.3489871,2
7761,0.2551345,-0.06384072,0.06993073,2
7342,0.62288004,-1.4925545,-1.6601362,2
7731,0.7907057,1.1821256,0.7942785,2
8612,-1.6141306,-1.6548905,0.6650522,2
5301,1.2135394,-0.4760146,-0.38418978,0
4787,-0.8356782,-0.11780315,-0.37362868,0
1306,1.6184497,-0.5530587,0.031659905,0
1887,-0.57003814,1.7606207,-0.30322993,0
2170,-0.28785872,0.5503988,-0.55772454,0
4054,-0.064805135,-2.1031926,-0.43481618,0
1335,-1.7159294,-0.918744,-1.3797547,0
572,0.6969928,-0.39036873,-0.6278073,1
7840,-1.1758577,1.6097482,-1.8032266,2
9463,-0.9301544,0.9073196,2.273617,2
5827,-1.2450663,-0.9163973,1.183359,0
1050,-0.70367783,1.4260387,-0.59962136,0
6704,-1.1498346,-1.9924835,0.13797012,0
3973,0.8714488,0.9448473,-0.9116108,0
9717,1.4123405,0.54883486,-1.3797547,2
4742,1.5760984,0.09725843,-0.5466299,0
9757,1.1612414,1.2939205,-0.51354355,2
1611,-0.06778367,0.612559,-0.09911123,0
9573,-0.58336043,-0.20500599,0.24488422,2
4923,1.0627317,1.4021952,-1.2620782,0
4749,-1.7144616,-0.2777419,-0.7629845,0
2873,0.50380754,-0.9903202,-0.3552281,0
5894,-1.3039408,1.6515709,-0.42142004,0
7091,1.1878909,0.16216443,-1.761036,2
8062,0.40185925,-0.9766307,1.459888,2
8225,-0.91933274,-1.4006313,0.015706081,2
7680,-1.5769202,-1.3446959,-0.065749995,2
5383,1.1436453,-0.6336239,-1.8385804,0
2404,-1.4686671,-0.14243862,-1.0744728,0
1859,0.21724701,1.1879891,0.22235903,0
3663,1.7319416,-0.7759862,0.35531905,0
5822,-1.3029599,1.1301367,1.6574618,0
3833,0.3174872,0.827572,-1.3238854,0
4550,-1.6924428,-0.44394615,-0.32912222,0
6792,-0.38185096,-1.0611154,2.711393,0
4475,0.28206518,0.7779246,1.0229405,0
3341,1.2064984,0.22276795,-1.1626856,0
4538,-0.26657227,-0.016526492,0.44673508,0
4751,-1.5034535,1.701992,-0.18195415,0
8715,0.7791752,1.5995855,-0.21680835,2
94,-0.33833045,0.029613571,1.0461763,1
4766,-0.7948137,0.5863659,0.076614335,0
9474,-0.56214267,1.2802395,0.23672676,2
4493,0.81878394,-0.035686668,-1.6774254,0
5666,1.1250459,-0.9383003,-0.7309504,0
889,1.5398057,-1.2695943,-0.68191886,1
8791,0.6824668,1.7461588,0.7354038,2
3510,-1.3157127,2.075644,-0.042191662,0
2214,-0.98965687,-1.0826277,0.41737795,0
4668,-0.43819827,0.0053705424,-0.18938676,0
7537,0.18485744,0.90497416,0.77432466,2
6564,-1.6581857,-0.76933724,-1.5811863,0
4456,-1.1026857,-0.16942073,-0.6363027,0
5973,1.4586798,0.77675176,-1.5166887,0
8859,-0.020608654,-0.9081837,-1.0371246,2
8856,-1.1071068,0.82561743,0.78662664,2
6526,1.0943879,-0.4619357,-1.1026644,0
6579,1.2749132,0.12580143,1.5748051,0
168,1.5937437,0.70364773,-1.1881621,1
5239,0.4823094,0.047600314,-1.1058061,0
9653,0.44332504,0.29979137,-0.41607624,2
5360,-1.2161108,-0.96763474,-0.39478478,0
5136,0.65291977,-1.1491213,-0.028165787,0
5943,-0.3022115,0.9366382,-0.33693174,0
4179,0.08627882,0.58558375,-1.6635903,0
9085,1.609878,-1.4061079,-1.3533965,2
6612,0.9607793,-0.62345546,2.455378,0
1663,-1.4034839,-0.5992074,-1.399601,0
4086,-0.88932216,0.15121642,1.1511247,0
3628,-0.49846205,1.0816647,1.8381699,0
8245,-0.70367783,0.3107388,-1.112096,2
1808,-1.6621013,-0.20031321,1.6521738,0
2065,1.183365,1.1023825,-1.8032266,0
7871,-0.2556794,1.1410818,-0.66189826,2
8489,-0.63416696,-0.14478488,0.18696801,2
970,-0.5428947,0.7548598,-0.11354347,1
5972,-1.1296998,-0.93321574,0.5683753,0
9728,-1.3137509,0.48510954,-1.046436,2
9958,-0.20862521,-0.07009724,-1.2491521,2
983,1.2552915,1.0081748,0.29700708,1
7249,-0.49549913,1.7481134,-1.13733,2
591,-1.3863261,0.7685424,-1.09325,1
5317,-1.0373374,-0.38059208,-0.009592398,0
1645,-0.27894878,0.49488345,0.78662664,0
9244,0.030576762,1.0656378,-0.2243328,2
8838,-0.304686,1.4698166,1.3177366,2
9973,-1.6126623,1.3619342,1.3644626,2
824,-0.88489383,-1.7166964,1.6383742,1
1722,0.36290827,0.9792477,0.22853112,0
5279,1.6487073,1.4854515,-0.035168514,0
2585,-0.46339512,0.23097862,-1.7680498,0
8075,-0.2774637,-1.217963,-1.2717919,2
3112,0.5303115,-0.16159974,0.472051,0
763,-0.6405775,-0.63597053,-1.8244177,1
1948,-1.0314399,-0.38528475,-0.39743882,0
2792,0.9562612,-0.56088036,0.06546354,0
8627,1.3186957,-0.51043004,0.66992736,2
2491,0.02958254,0.9538385,-0.0026653016,0
8634,0.25613177,0.8392998,-0.59400845,2
5009,-1.061417,-1.43388,0.31665468,0
9203,1.6194583,-1.5242391,-1.0185542,2
4195,0.2960327,1.2614766,-0.25970623,0
506,-0.4836465,-0.35478133,-0.94192404,1
6440,-0.7105772,-0.48227197,-1.9889915,0
2791,0.9823684,-0.061494447,-1.9421049,0
7769,-1.205803,0.65321684,-1.1246979,2
8134,0.9798582,-1.2519926,1.0420934,2
7060,0.8348317,0.030004617,-0.41074064,2
2710,-1.0058802,-0.31919438,-0.46447238,0
5051,0.7992288,0.84633636,0.9260421,0
1748,-0.26954284,-0.6555255,-0.51903737,0
2975,-1.322089,-1.3157504,0.12062976,0
5774,-0.21704745,0.24935497,1.3821977,0
1741,0.31149942,-1.3149682,-0.5800123,0
5984,0.7591254,1.4467553,-1.4762914,0
9285,1.6638379,0.58871156,1.5096194,2
50,0.03256545,1.9376768,-0.18938676,1
4987,0.18685035,-1.7362554,0.15729505,0
7196,-1.3495525,0.88308257,0.47564018,2
7655,-1.4245613,0.29509965,1.1511247,2
4078,-0.5532596,-0.15221466,1.2688513,0
7870,-1.3500429,1.3470808,0.11190247,2
4330,1.0662489,0.19618078,0.7101022,0
5411,-0.0032200608,-1.8723878,-0.45365915,0
414,-1.368676,1.1680534,-1.761036,1
1220,0.49530768,-1.5195453,0.6022486,0
8754,1.160236,-0.17215796,0.32055867,2
4856,-0.008188682,-1.6775787,-0.22684537,0
1975,-0.0022263061,0.3447536,0.37245327,0
7861,1.23869,0.5906662,2.275312,2
2069,0.18087198,-0.9699815,-0.7309504,0
3769,-1.5063927,1.0507835,-0.40009516,0
9150,-0.2101114,1.4842789,0.2691318,2
5156,-0.17443112,1.0441383,0.4503727,0
9856,0.71502775,-0.11780315,-0.12805639,2
8572,-1.3559273,-0.46897522,0.11190247,2
7849,-1.2700907,-0.014571428,-0.36572993,2
1117,1.5675286,0.07575298,0.15943003,0
1514,1.012499,0.20204553,1.80439,0
382,-0.79136664,-0.8929299,0.024836555,1
4874,-0.030046346,1.2458414,1.0691739,0
1521,-1.459357,0.942893,0.5339034,0
8539,1.6073569,-0.77090156,-0.11354347,2
8173,-0.9316299,1.7012101,-0.70203817,2
6555,-0.8509371,2.1209815,-0.27499658,0
9713,-1.1213508,-0.5612714,0.16794679,2
8394,-0.61147964,-0.16863856,-1.8421255,2
3801,-0.6612864,-1.5085926,0.7820219,0
904,0.03803439,-1.6447202,-0.52453935,1
5178,0.074338965,0.20947435,-0.59681374,0
3228,0.89703697,1.7281795,-0.71069086,0
7682,0.89252114,-1.4839491,-0.8575392,2
5564,0.52681065,-0.40170994,-0.04453741,0
1999,1.7284098,-1.4280125,-1.5302126,0
5476,0.6258835,-0.49987078,0.68770236,0
6415,-1.2151291,0.40105298,-0.028165787,0
375,0.920121,-1.4131484,0.6122981,1
8195,0.882988,1.0171654,0.43394804,2
5937,1.487397,-1.6466758,-0.41607624,0
619,1.3197024,1.41783,-0.14753148,1
8407,1.0145079,0.97299296,1.8342172,2
9787,-0.40755767,-1.1956674,-0.45906162,2
4,-1.0476577,0.68801016,0.16369337,1
2687,-1.5867131,-1.1436454,-0.9237126,0
6558,0.84536445,0.21573016,-0.52729356,0
1082,1.1431426,-0.032949552,-1.327157,0
6970,-0.33536232,-1.7612913,0.13364917,0
4927,-1.7354993,-1.0274777,0.024836555,0
5362,1.0808201,-0.25232318,-1.3797547,0
7116,-0.9783486,-1.4483532,0.66016537,2
2300,-0.2749886,-0.8976234,-1.3566849,0
6549,-1.3843652,-1.1350404,-0.51903737,0
5268,-1.4549466,1.8309745,0.41737795,0
1825,1.5841646,-1.6009084,0.30685794,0
6225,-1.4789565,0.29744557,-0.39213297,0
5168,0.640402,-1.3521279,0.52693486,0
4450,-1.2102208,0.3126937,0.44673508,0
538,0.4268364,-0.99344915,-1.1785942,1
1584,0.23618858,-0.26796538,0.8574766,0
8303,1.3624902,0.16998418,0.07883757,2
1018,0.5263106,1.2997838,-0.8011531,0
8772,-1.1748757,-0.79045725,0.26712394,2
7074,-0.52561766,1.229033,-0.77762526,2
4142,0.107178435,-0.42048153,0.6764091,0
2889,-1.4039744,0.69973844,0.94462895,0
7615,-0.9901487,-1.1049225,1.4724134,2
206,1.3005773,-0.5538407,-0.6505023,1
723,-1.7252252,0.9253016,1.0758935,1
266,0.88399136,1.9337683,-1.6256928,1
3580,0.79170835,-0.45528737,0.015706081,0
9906,-0.6962852,1.1399093,-0.8100089,2
5452,0.04300633,0.6805825,-0.5716392,0
1008,-0.5882943,0.7478231,2.3431606,0
2383,-1.7384341,0.577765,1.2352765,0
122,1.0617269,-0.47132173,1.2239782,1
2013,-0.073243834,1.0898738,-0.004972106,0
2400,1.0556979,1.7098092,-0.77762526,0
6441,1.0345992,-1.3497809,-0.8041032,0
3057,-1.0029306,1.4236934,0.029387563,0
1790,1.0712731,0.6856647,0.69412756,0
8793,0.34094355,1.1731355,-0.29293314,2
4991,0.1445141,0.17506708,-0.120789915,0
6022,-0.2294316,1.690657,-1.5268285,0
8883,-0.16501269,-1.0200462,1.2577125,2
6872,-0.22101057,0.99449307,2.0536888,0
900,-0.8140168,-1.3153594,0.32445413,1
5656,0.63439417,-0.8424755,-0.33693174,0
5199,0.82530326,0.5844111,0.47025397,0
5589,1.4032755,-1.0708936,-0.09911123,0
6439,1.4773201,1.392423,-0.04453741,0
8969,1.4244277,-0.33444598,-2.4164908,2
8677,0.7415844,-0.8491245,0.9785325,2
8379,0.9442132,-0.9371268,-0.7164692,2
2902,1.6194583,0.7548598,1.6941831,0
1443,-1.7296283,-0.5698754,-1.4228389,0
634,-0.46981674,0.17506708,1.4230866,1
5952,0.90657127,-0.4545052,0.9246059,0
2206,-0.24924204,1.1434271,0.5683753,0
8802,-1.6953785,1.4377649,-0.4834757,2
6840,0.1196215,0.052683335,0.4666549,0
2204,1.0215398,-1.4675201,0.75261974,0
2887,0.041017532,-0.50612813,-0.55772454,0
3553,1.263844,-0.75799495,0.27714106,0
31,1.6582898,2.294511,1.4334922,1
6955,-0.86225694,-1.0994464,0.8306233,0
6183,1.6300477,-1.0935794,1.6595743,0
7307,-0.9011304,0.6305425,-0.4807547,2
9220,0.9507391,-0.9879734,0.41182175,2
9771,1.2160543,-1.2398671,0.04298588,2
1496,-0.95917165,-0.86868054,0.0065389024,0
2320,0.062401112,-0.14439392,-1.3238854,0
2429,-0.24676608,0.92960167,-1.0807244,0
3785,-1.0491321,1.0429655,-0.87549263,0
8735,0.9181137,1.3763971,0.633898,2
4644,-1.5034535,0.3877601,1.0284295,0
5352,1.1185119,0.7005202,-0.72225565,0
4928,0.43433088,0.55743563,-1.2459248,0
3504,0.6754549,-1.5711793,-0.7309504,0
5600,1.0330921,1.4088401,0.7164569,0
9993,0.29752934,1.2884481,0.472051,2
1726,-0.08565183,0.2759418,1.6785083,0
4753,-0.64649504,0.098822266,1.125009,0
8502,0.29752934,-0.6203266,-0.3552281,2
4508,-1.7007613,1.3009566,-0.12320984,0
429,-0.9876905,-0.19640283,0.3263986,1
6836,1.4899163,-0.70441335,-0.028165787,0
6150,-1.0373374,0.3052651,0.9374989,0
2573,-0.4732745,0.045254268,0.41182175,0
1891,1.4939471,-0.9508162,0.38755003,0
8343,-1.2018762,0.6285878,0.4540031,2
8763,0.15596753,0.12071854,0.82761836,2
6851,1.1964401,0.38267767,-0.7164692,0
9076,1.6159288,0.9921474,1.3454016,2
8931,-0.12484723,-1.1804129,1.7983848,2
8463,-0.9124457,-1.0787163,1.3406134,2
2081,0.50380754,-1.1569443,1.4044788,0
7821,0.25613177,-0.39701718,-0.42142004,2
9608,-0.2957778,-0.3512619,0.6022486,2
5967,0.13107105,-0.21830168,1.3525676,0
158,0.87245226,-0.50182617,-1.9817591,1
6902,0.9281512,0.8565004,-0.38948295,0
3074,1.4702668,0.9249109,0.6666788,0
7798,0.26610535,1.0257653,2.1008236,2
2876,-0.6992425,1.7086366,0.7132822,0
8371,-0.6252899,-0.21204469,-0.5107999,2
3445,-0.48265892,-1.070111,-0.10872385,0
1023,-0.3699837,0.0655867,0.34765178,0
6769,-0.05636545,-0.0939502,-0.18938676,0
8330,1.3579592,0.50583017,0.2751421,2
6170,0.17887941,0.023357289,-0.7454815,0
3309,0.8684388,-0.73139966,0.045244303,0
9679,-0.5927346,-1.1530327,-1.9241502,2
6763,1.0953931,1.8274568,0.5649554,0
3096,0.26810002,0.58988434,-0.47531888,0
9350,0.9391937,-0.2863453,0.63884956,2
6536,0.79872733,0.8080258,-0.05158781,0
9430,0.22223127,1.3638889,-1.0154659,2
9333,0.9135969,1.2352873,-0.2955041,2
3427,-0.7869346,-0.06305867,1.267616,0
4258,-0.43869233,-0.9766307,-1.8456726,0
8162,-0.39717683,-1.6666259,1.3477927,2
3543,0.10966681,-0.61133134,0.16794679,0
5587,0.42733598,1.1164547,-1.3896695,0
4389,0.1544736,0.6672906,0.50411093,0
1365,1.3287622,-0.061494447,0.1314852,0
5322,-0.5572077,0.063240655,-0.60243076,0
1799,-0.879481,-1.317315,1.4780864,0
1625,-1.4642572,1.2563951,-1.3731539,0
1304,-1.5142304,-1.3263116,-1.0775976,0
2994,1.2985644,-0.5471923,0.21409528,0
1285,0.5823399,1.0253749,0.2691318,0
7549,1.079815,-1.0560305,0.5904593,2
3216,0.45581827,-1.1639849,-0.89050764,0
9472,-0.4624073,-1.7468174,1.5802537,2
3162,1.2140424,-1.5312803,-0.10391298,0
8426,-1.368676,0.14456944,-0.65619624,2
5912,-0.0394827,-0.7501729,1.7681565,0
9696,1.5524065,-0.32623369,1.0174377,2
4759,-1.0555202,0.00067833223,-0.725152,0
6798,0.86141574,-1.1072693,-0.8995403,0
5107,-0.9881821,0.95892024,0.7148701,0
3028,-1.2617499,1.2626497,0.26310107,0
6090,-0.9252357,0.30487403,-0.24196629,0
273,-0.9286788,-0.3708152,0.10971451,1
7029,1.6830052,-0.9911024,0.7053231,2
9990,1.3337955,-0.5069102,0.23672676,2
1295,-1.0535547,0.9675202,0.41552782,0
2591,-0.7529497,-0.21008949,0.62893426,0
1169,1.1421369,-0.61133134,-0.20680632,0
4870,-0.14567637,1.4260387,0.37245327,0
631,-1.1562184,0.19500776,0.5717891,1
6600,1.1934228,-0.5616625,-2.3405173,0
7432,0.66143245,-0.4044474,-0.94800997,2
6909,-0.7568905,-1.1037493,-1.9528987,0
8186,1.2452297,0.41317293,-0.18938676,2
5517,1.1471643,-0.07518039,1.8666543,0
7720,-0.9109698,0.7994255,-0.08475948,2
8939,1.6482027,1.1598446,1.1038996,2
8938,-0.8971945,0.85571843,-1.1089501,2
1742,-1.5093315,1.0804921,0.5251886,0
4257,-1.7350099,-1.8939034,-1.3731539,0
2592,0.6243817,-0.44355494,0.7180427,0
8218,0.10269938,0.10507831,0.98832315,2
3119,0.7135248,-1.7526853,1.2377803,0
2615,0.65041596,-0.11663014,1.2100948,0
7300,-0.9139216,-0.42087263,0.31274256,2
475,0.640402,0.022575432,-0.42409503,1
6626,-1.3265032,0.8995013,-0.5772191,0
3364,0.5378141,-1.1706344,0.4081082,0
9923,0.4068541,-0.9703727,-1.197747,2
5797,-0.15708043,1.1621902,-0.5521732,0
1118,0.9537511,1.8282387,1.0985917,0
1764,-0.94490963,-1.715914,0.5836907,0
1352,0.23369609,1.5311834,-1.8848046,0
2413,1.5806355,1.4209572,-1.1785942,0
135,-0.97294015,-0.6570898,-0.13534282,1
8624,0.22272967,-1.2539482,0.33802232,2
5075,1.7188234,0.51794976,-0.5688521,0
4725,0.6333929,1.1958069,0.74950033,0
1974,-0.8489685,0.4596972,-0.5053184,0
5691,-1.3054125,0.8361723,-0.111132406,0
2321,-0.43622175,1.5116401,0.7681464,0
565,-0.23735635,-0.8162709,0.69412756,1
8223,0.82430017,1.1211458,-0.39743882,2
5614,-0.6780479,0.32403192,0.27714106,0
8168,0.90657127,0.7650238,-0.07286165,2
8256,0.31998226,-1.4420943,-0.79525936,2
1105,1.7157961,1.4408919,1.4507388,0
4912,0.2287111,1.693784,-1.0031319,0
7238,-0.75541264,-0.99892503,-1.2847706,2
3239,-1.4657272,1.4346378,-0.1968389,0
6784,-1.7115257,1.437374,-1.5234472,0
1087,-0.49994338,-0.91013944,0.81404334,0
9665,0.17738491,-0.8303509,-0.34214863,2
1736,-1.7335424,-0.8651604,0.07883757,0
3322,0.28106755,-0.4760146,-1.2105532,0
7498,-1.7139723,-0.6320596,0.92891186,2
8018,1.0768002,1.2204335,1.3068241,2
2857,-0.34673947,1.3537257,-1.5880135,0
3880,0.0022458255,-0.58082616,-1.9457009,0
3736,-1.0250503,-0.5119943,0.45943564,0
6542,0.44082657,0.4303752,0.14873014,0
9839,0.29703033,-0.714582,0.0965382,2
8577,-0.26063082,0.16255523,-0.81296486,2
6076,-0.343277,1.5366559,-0.7513079,0
5926,0.7756665,1.023811,-0.25716546,0
7579,1.5438378,-0.7630794,0.36675978,2
2907,-0.6676956,0.103123315,-1.1436574,0
2457,-0.40459183,0.034305897,1.4780864,0
3065,-0.08416311,-0.28947374,0.46304867,0
5206,1.3287622,-1.5406682,0.7101022,0
4535,0.9567631,-1.6623228,0.73068357,0
3422,-1.6777622,-1.5422328,-0.22182237,0
9081,-0.47228655,-1.7483822,-0.5716392,2
1173,-0.6982566,-1.0450785,1.3609,0
2784,0.44882193,-0.22025698,-1.6808887,0
4814,-1.4015235,-0.0075329747,-0.6108714,0
9498,0.44882193,0.99449307,-0.77469313,2
3121,-0.2556794,-0.66491187,-0.38948295,0
1681,0.5808387,-1.1925384,-0.33432645,0
6456,1.022042,0.15590839,-0.4807547,0
4410,-1.5176594,-1.4174513,-0.90557176,0
8519,-1.5014937,0.31191158,0.6437888,2
9113,0.0022458255,-1.0814542,0.13581091,2
2541,-0.18830882,-0.7642528,-0.16468881,0
3720,-0.28934357,-0.7951505,-2.0799873,0
2161,1.4884048,0.2763327,-0.87549263,0
896,-0.60753363,-1.5649208,0.7275307,1
7912,-1.5063927,-0.45841604,-0.11837221,2
2120,-0.6302217,1.9099264,-0.23944068,0
6444,-0.8834174,1.0179476,0.094334036,0
8582,0.088269025,0.5199044,-0.0119060315,2
7755,1.4062971,1.0179476,-0.7483939,2
5841,0.38038424,0.5894934,0.968698,0
2132,1.5010014,1.3068198,1.0651326,0
7447,1.068761,1.5667529,0.2871017,2
5189,0.13057324,1.3064288,0.81706774,0
1932,-0.84256965,-1.7554233,0.6860931,0
3122,0.17838125,1.163363,-0.86950034,0
8765,0.6584278,0.36703888,-0.69915813,2
6372,0.09921606,0.4174735,0.6893106,0
3864,-1.1984401,1.0105201,-1.59143,0
9299,-1.7335424,1.0089567,2.0836911,2
4548,0.5098078,1.0374928,0.5443096,0
2597,-1.0835265,0.5832382,2.141887,0
8152,-0.22745022,-1.1987965,-0.5772191,2
9371,-1.4402447,-1.0818452,1.2848487,2
770,-0.2838989,1.7258344,0.09874023,1
7425,0.7390789,0.9092743,-1.8669908,2
9648,-0.58582765,-0.44551048,0.15943003,2
9576,-1.1611284,-1.5836968,1.1511247,2
4590,0.6854721,-0.9602033,0.91452473,0
3633,-1.4127978,-1.1025755,0.049753617,0
1847,1.5045289,0.30604717,0.22235903,0
3203,-0.97048146,-0.657481,0.80190253,0
6480,0.95475507,0.862755,-0.29807726,0
5658,-1.5685959,1.7524127,0.37055716,0
9940,-1.6038498,-1.8559579,0.39505205,2
857,0.1380413,0.16099116,-0.69915813,1
601,0.3494293,-0.9113127,-0.65904623,1
2490,-0.48809135,1.3865598,-1.175409,0
2070,-1.6586753,0.16802919,-0.02350879,0
8005,1.4219093,-0.59725195,2.6376286,2
8112,0.46231535,-1.375206,-0.66189826,2
646,1.4370195,-0.9206997,0.18486425,1
892,-1.5210885,0.16685615,-1.9926107,1
6033,1.6033231,-1.0274777,-0.7049204,0
3116,-0.9685145,0.2454451,-0.20680632,0
9327,-0.956221,-0.67234296,-0.30322993,2
147,-0.014647354,0.8584548,-0.9908283,1
6812,-0.3328889,0.5445345,-1.1436574,0
8981,1.2688758,1.2431049,1.9983166,2
3278,0.1509876,-0.47093064,-0.10872385,0
2820,1.4249315,1.6945655,-0.9146337,0
4790,-1.2965827,-0.5029994,0.3418803,0
8695,0.34094355,0.050728336,1.0133017,2
4448,0.7110198,1.7871991,0.13581091,0
8178,1.395722,0.7341405,1.0380031,2
4936,-1.1164391,1.7746916,-0.25716546,0
3547,-0.53104806,-1.7030051,0.25300387,0
8712,0.50530756,-1.2128776,-1.8350369,2
4421,-1.2362328,-0.48579174,0.011127017,0
4280,-0.19871534,1.3287091,-0.21931419,0
5701,-1.199913,0.55508995,0.52693486,0
968,-1.7394125,-0.90896595,-0.30322993,1
9066,-0.8509371,0.07262484,1.7231958,2
1272,1.4229168,1.6621238,2.1472,0
1958,0.8875035,-2.0065665,-1.2491521,0
6422,1.348394,1.9286872,-1.7365434,0
1801,-1.6048291,0.6145139,-0.07999355,0
1271,-0.6962852,1.2821939,0.42291775,0
2571,0.2705938,1.5671438,-0.0026653016,0
6409,0.2770774,-0.034904618,-1.1499926,0
83,1.2562977,-0.10568119,0.5734937,1
1451,0.60936475,0.6313244,-0.05394251,0
5374,1.294035,0.90184677,0.86191916,0
2576,1.4289608,1.1473359,1.0036216,0
9877,-0.80072254,-1.6846199,1.5429738,2
4672,1.2774292,-1.301669,0.2831241,0
9901,1.5740818,-0.92226404,0.5904593,2
834,-1.1355935,1.9626906,1.2126253,1
8817,-1.3093365,-0.77911496,-0.35260797,2
4553,-0.42535028,-0.19210126,-0.21931419,0
711,-0.21655203,1.1504633,0.59720474,1
2729,0.21276149,-0.5092568,0.5356415,0
4544,-1.2440848,-1.3544747,1.0366378,0
5159,-0.5463497,1.1270095,0.54257905,0
3265,1.3901826,-1.8203598,1.808386,0
4463,0.43533018,-0.589039,0.33028147,0
5539,-0.31062418,-0.14400284,0.44855458,0
8161,-0.3665223,-0.5710488,-1.2717919,2
1430,-0.5226555,-1.6169465,-1.1626856,0
6816,-1.3779916,0.70912075,1.552895,0
6520,-0.12484723,-2.084806,0.16156293,0
1420,-1.0157115,1.1829075,1.4196085,0
448,0.66543865,-1.2496458,0.18064952,1
4074,-1.5210885,0.06910577,-0.5107999,0
7372,-0.8406006,-0.9519897,0.35914057,2
6585,0.18286477,-1.4448327,-1.0526528,0
942,-1.5044332,-0.20500599,0.8781305,1
5567,1.209516,-0.026302064,0.00424131,0
860,0.57133174,0.22628677,0.7712379,1
5208,-1.500024,-1.0399939,0.84558374,0
282,0.084786184,1.1363908,-2.3405173,1
4031,0.026102751,-0.48852932,-0.8277738,0
3667,0.2651078,-0.5342862,-1.7365434,0
4945,-1.6190264,-0.3532171,0.05200489,0
6599,0.33096138,0.45539686,-0.84560925,0
3872,0.15048966,-1.3572128,-1.7575315,0
2252,1.4334936,-0.5065192,-0.93584585,0
7345,0.15646558,1.3185464,0.9517355,2
7583,-0.6371256,-1.08693,-2.032534,2
4281,1.2230964,-0.8819785,0.9785325,0
9097,-0.14468466,0.968302,1.4893936,2
8567,0.090756826,0.22980572,-1.1468242,2
4413,1.6507242,1.1457722,-2.0983171,0
2253,-1.4338735,-1.0040098,0.67317075,0
715,1.574586,0.5015297,-0.17454149,1
5602,-0.22299205,1.5018681,0.1508748,0
4764,0.28406045,1.59255,0.22029668,0
8533,1.153197,-0.40679404,-1.068229,2
9,1.4838699,-1.3470429,-0.16961066,1
5349,0.862419,0.40535355,0.35914057,0
4564,-0.7278237,0.4956654,-0.37890497,0
3621,0.475811,0.633279,0.24488422,0
6221,-1.3730886,0.89090115,-0.36310124,0
858,0.18834499,-0.9300867,-0.12805639,1
2297,-1.6165788,0.8342177,0.7774073,0
8294,0.9728288,0.2274598,-1.3369832,2
5364,0.8930229,-1.7002671,-0.20181812,0
2158,-0.32645735,-0.02004566,-0.5856047,0
6881,1.4173765,-1.6611493,-1.5607474,0
230,1.4148585,-0.65083224,0.69091785,1
4807,-0.41348895,0.9382017,0.29898188,0
5878,1.1838679,1.0703286,-0.44018942,0
438,0.9291551,-0.2507591,-1.6566837,1
908,-1.2509545,-0.20148659,1.4357988,1
3564,1.5634959,0.22120388,-0.40275326,0
3835,-1.1508168,-0.06853302,-0.6505023,0
2983,-0.3477288,1.1563268,-0.13534282,0
6734,1.3141658,-0.72983515,1.4219282,0
6262,0.40635452,-0.6539612,0.6421437,0
803,1.3881685,-1.5664855,-0.106317095,1
9366,-0.5147564,-1.2320442,-1.4128687,2
9484,-0.77265227,1.581606,-1.4394922,2
923,-1.5049227,1.0288928,-1.4561915,1
8277,-1.0943347,1.1657081,0.82310325,2
